# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples/bernoulli/bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 452851722 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file = text.txt
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,p_theta,g_theta
-6.79222,0.988787,1.14303,1,3,0,6.79822,-1.30028,-0.172762,-0.430595
-6.96994,0.952941,1.14303,2,3,0,7.14862,-1.56125,-0.942927,-0.918393
-7.32298,0.928629,1.14303,1,1,0,7.32657,-1.86489,-0.133705,-1.39039
-7.26044,1,1.14303,1,1,0,7.40823,-1.81884,0.857564,-1.32512
-7.60486,0.941073,1.14303,1,1,0,7.64162,-2.05104,0.427653,-1.63263
-7.41204,1,1.14303,2,3,0,7.66095,-1.92704,-1.11292,-1.47506
-7.48141,0.66067,1.14303,2,3,0,12.4929,-1.97313,4.99367,-1.53536
-6.8288,1,1.14303,1,3,0,7.36572,-1.37299,-1.63454,-0.574359
-7.7484,0.804513,1.14303,2,3,0,8.37329,-0.212276,-1.76335,2.36555
-7.51479,1,1.14303,1,1,0,7.91093,-0.318015,1.404,2.05392
-8.12507,0.788505,1.14303,1,1,0,8.34794,-0.0664385,1.05307,2.80076
-7.75947,1,1.14303,1,1,0,8.31802,-0.207613,1.66714,2.37939
-7.22465,1,1.14303,2,3,0,7.5936,-1.79142,1.35495,-1.28522
-6.84244,1,1.14303,2,3,0,7.11633,-0.815366,-1.16741,0.680979
-6.84398,0.999486,1.14303,1,1,0,6.87417,-0.813122,0.387578,0.686707
-6.89458,0.766866,1.14303,2,3,0,7.86032,-0.747504,2.19213,0.856386
-6.74866,0.970792,1.14303,2,3,0,7.04024,-1.07492,-1.20454,0.0536261
-6.85124,0.973796,1.14303,1,3,0,6.85811,-0.802742,0.184791,0.713272
-7.79459,0.712382,1.14303,1,1,0,7.79525,-0.192986,-0.0574501,2.42283
-6.84136,0.946974,1.14303,2,3,0,8.22405,-1.39411,2.62301,-0.614976
-6.7946,1,1.14303,1,1,0,6.83435,-1.30573,0.444741,-0.441579
-7.66193,0.835816,1.14303,1,3,0,7.7722,-2.08555,-0.740751,-1.67389
-7.21814,0.917209,1.14303,1,3,0,8.56318,-0.481232,2.58705,1.58353
-7.61034,0.639584,1.14303,1,3,0,8.85519,-2.05439,2.48884,-1.63668
-7.49657,1,1.14303,1,1,0,7.714,-1.98296,1.04015,-1.54796
-8.22174,0.897436,1.14303,1,1,0,8.23462,-2.38984,-0.253155,-1.99259
-8.22174,0.774952,1.14303,1,3,0,11.7978,-2.38984,4.21831,-1.99259
-6.83088,0.963313,1.14303,2,3,0,8.67011,-0.832916,3.02521,0.636347
-6.75691,1,1.14303,1,3,0,6.8076,-1.01039,0.502226,0.202848
-7.12557,0.829444,1.14303,2,3,0,7.68757,-1.71051,1.67227,-1.16283
-6.74882,0.933359,1.14303,2,3,0,7.63573,-1.07201,-2.10077,0.0602517
-6.74805,1,1.14303,2,3,0,6.74883,-1.10379,-0.0621416,-0.0116391
-6.96211,0.94591,1.14303,1,3,0,7.00475,-1.55265,-0.460619,-0.903555
-6.81099,0.914163,1.14303,2,3,0,7.86481,-1.34017,-2.28992,-0.510208
-6.8216,0.997271,1.14303,1,1,0,6.8363,-1.36019,-0.270457,-0.549482
-6.81912,0.947296,1.14303,2,3,0,7.1635,-0.852142,-1.30906,0.587804
-7.45614,0.799892,1.14303,1,1,0,7.45628,-0.347172,-0.0260587,1.96882
-6.76565,0.621173,1.14303,2,3,0,9.19666,-0.974698,3.47802,0.28734
-7.05903,0.86787,1.14303,2,3,0,7.46015,-1.65088,1.41277,-1.06812
-6.82957,1,1.14303,1,1,0,7.00401,-1.37433,0.931686,-0.576947
-6.77698,1,1.14303,1,1,0,6.81707,-1.26128,0.44665,-0.350954
-6.79628,0.994843,1.14303,1,1,0,6.80091,-1.30951,0.151721,-0.449183
-6.83384,0.990323,1.14303,1,1,0,6.84041,-1.38164,-0.180796,-0.591061
-6.75156,0.995639,1.14303,1,3,0,6.84038,-1.04278,0.664803,0.127373
-6.79224,0.854285,1.14303,2,3,0,7.48514,-1.30032,-1.85683,-0.430675
-6.74839,0.978465,1.14303,2,3,0,6.93541,-1.11676,-0.964669,-0.0406435
-6.9335,0.954068,1.14303,1,3,0,6.96468,-1.51996,0.393907,-0.846389
-6.81071,0.908961,1.14303,2,3,0,7.55987,-0.86691,-1.93074,0.550772
-7.09419,0.907556,1.14303,1,1,0,7.09681,-0.565875,-0.114161,1.34627
-6.99082,0.910199,1.14303,1,3,0,7.55026,-1.58352,1.66845,-0.95643
-7.20672,0.955461,1.14303,1,1,0,7.22489,-1.77735,0.300736,-1.26444
-9.66606,0.772391,1.14303,2,3,0,10.8186,0.378299,-2.39477,4.12155
-7.50724,1,1.14303,1,1,0,8.9629,-0.3217,2.69134,2.04314
-7.14416,0.835659,1.14303,1,3,0,8.2814,-1.72633,-2.37884,-1.18731
-6.79656,0.950752,1.14303,2,3,0,7.37307,-0.894303,1.69372,0.482673
-6.79656,0.720718,1.14303,1,3,0,7.61237,-0.894303,2.01481,0.482673
-7.0235,0.966405,1.14303,2,3,0,7.02506,-0.621559,0.088216,1.19312
-6.83635,0.972233,1.14303,1,3,0,7.18714,-1.38586,1.32119,-0.599167
-7.90647,0.76307,1.14303,1,3,0,8.21206,-0.148047,1.23313,2.55667
-6.79346,1,1.14303,1,3,0,7.82434,-1.30314,2.26486,-0.436362
-6.90731,0.971424,1.14303,1,1,0,6.90779,-1.48794,-0.048813,-0.789228
-7.22909,0.931421,1.14303,1,1,0,7.23005,-1.79486,-0.0693391,-1.29027
-7.21653,1,1.14303,1,1,0,7.32972,-1.78508,-0.750478,-1.27588
-6.97705,1,1.14303,1,1,0,7.17918,-1.56894,1.00288,-0.931589
-6.97705,0.910482,1.14303,1,3,0,7.48175,-1.56894,1.58473,-0.931589
-7.20111,0.95346,1.14303,1,1,0,7.2163,-1.77291,-0.274893,-1.25783
-8.35028,0.86057,1.14303,1,3,0,8.36957,-2.45343,0.309801,-2.04974
-7.99701,1,1.14303,1,1,0,8.42862,-2.27384,1.46549,-1.88024
-7.21264,1,1.14303,2,3,0,7.86168,-1.78202,-1.7971,-1.27136
-7.26114,0.990743,1.14303,1,1,0,7.35311,-1.81937,0.676473,-1.32588
-6.8204,1,1.14303,1,3,0,7.16836,-1.358,1.31584,-0.545212
-6.84621,0.904894,1.14303,2,3,0,7.57071,-1.40191,-1.89871,-0.62984
-6.76421,1,1.14303,1,3,0,6.82444,-1.2198,-0.547461,-0.264346
-6.98401,0.728292,1.14303,2,3,0,8.42807,-1.57635,-2.6806,-0.944249
-6.78106,0.977936,1.14303,1,3,0,7.06157,-0.929566,1.18143,0.396152
-6.78737,0.952581,1.14303,2,3,0,6.98252,-0.914359,0.985408,0.433305
-6.7618,0.99572,1.14303,1,3,0,6.81298,-1.21035,-0.50463,-0.244323
-6.79375,0.991304,1.14303,1,1,0,6.79418,-1.30379,-0.0467376,-0.437665
-6.75074,0.989148,1.14303,2,3,0,6.86525,-1.04964,0.754832,0.111529
-6.85971,0.944549,1.14303,2,3,0,7.02498,-0.791113,0.906849,0.743157
-7.37501,0.83271,1.14303,1,1,0,7.3816,-0.389713,-0.18098,1.84544
-6.74846,1,1.14303,1,3,0,7.23798,-1.11833,-1.56072,-0.0441496
-6.76568,0.996269,1.14303,2,3,0,6.77261,-0.974582,-0.185701,0.287618
-7.35187,0.895538,1.14303,2,3,0,7.40633,-1.88546,-0.520556,-1.41885
-6.99782,1,1.14303,1,1,0,7.28482,-1.5908,-1.19503,-0.968739
-6.76996,0.980137,1.14303,1,3,0,7.05371,-0.960543,1.18826,0.321233
-8.38465,0.657064,1.14303,1,3,0,8.41466,0.0220517,-0.386427,3.06615
-7.07954,0.891143,1.14303,1,3,0,8.95485,-1.66981,-3.05474,-1.09861
-7.29461,0.985998,1.14303,2,3,0,7.32649,-1.84427,-0.398338,-1.36144
-6.8518,0.910934,1.14303,2,3,0,8.07205,-0.801964,-2.46412,0.715266
-7.54415,0.767184,1.14303,1,3,0,8.14571,-2.01332,-1.73013,-1.58626
-7.72088,0.990843,1.14303,2,3,0,7.83297,-2.12035,0.746822,-1.71438
-7.18745,1,1.14303,2,3,0,7.63336,-1.76197,1.48958,-1.24148
-7.21933,0.993792,1.14303,1,1,0,7.31116,-1.78727,0.675962,-1.27911
-7.21933,0.710748,1.14303,1,3,0,9.94739,-1.78727,3.68438,-1.27911
-7.78366,0.905804,1.14303,1,1,0,7.79166,-2.15654,-0.199441,-1.75533
-7.24126,1,1.14303,2,3,0,7.70073,-1.80425,1.51205,-1.30399
-7.02524,1,1.14303,1,1,0,7.22003,-1.61844,-0.984514,-1.01496
-6.78819,1,1.14303,2,3,0,6.96527,-0.912481,0.938699,0.437909
-7.40375,0.852731,1.14303,1,3,0,7.40542,-0.374329,-0.0912448,1.88994
-8.0436,0.780525,1.14303,1,1,0,8.22278,-0.0959945,0.944239,2.71224
-8.0436,0.670297,1.14303,1,1,0,9.05643,-0.0959945,-2.24495,2.71224
-6.75266,0.623578,1.14303,2,3,0,9.78739,-1.1632,-3.88596,-0.142961
-7.83514,0.763103,1.14303,1,3,0,8.12641,-2.18559,1.2039,-1.78738
-7.50229,1,1.14303,1,1,0,7.85267,-1.98665,-1.3204,-1.55266
-6.8504,0.923338,1.14303,1,3,0,7.79539,-0.803932,2.16847,0.710221
-7.20533,0.882901,1.14303,1,1,0,7.21395,-0.489387,-0.207164,1.56046
-8.57886,0.58915,1.14303,1,1,0,8.6538,0.083544,0.61062,3.25049
-6.74957,1,1.14303,1,3,0,8.04674,-1.06158,2.5406,0.0840932
-6.74838,0.980129,1.14303,2,3,0,6.84645,-1.08079,-0.69857,0.0402766
-6.85229,0.979004,1.14303,2,3,0,6.883,-1.41142,-0.390946,-0.647884
-6.94407,0.99272,1.14303,2,3,0,6.95498,-1.53229,0.23304,-0.868095
-6.81822,0.911427,1.14303,2,3,0,7.56174,-0.853674,1.92347,0.583952
-7.49902,0.787479,1.14303,1,1,0,7.49905,-0.325731,-0.0117944,2.03136
-6.83935,1,1.14303,1,1,0,7.26671,-0.819943,1.45825,0.669309
-6.91047,0.755666,1.14303,2,3,0,7.9165,-0.729446,2.2374,0.903796
-6.76091,0.99494,1.14303,1,3,0,6.92498,-1.20664,-0.903557,-0.236448
-6.76269,0.970857,1.14303,2,3,0,6.94049,-1.21391,0.940609,-0.25187
-6.75239,1,1.14303,1,1,0,6.75995,-1.16128,-0.193864,-0.138779
-6.8712,0.971695,1.14303,2,3,0,6.94027,-1.43947,-0.586257,-0.700466
-6.76667,0.988842,1.14303,1,3,0,6.91196,-0.971196,0.850267,0.295705
-6.79581,0.997154,1.14303,2,3,0,6.79583,-1.30846,0.0104764,-0.447068
-7.16411,0.931244,1.14303,1,3,0,7.17694,-1.74296,0.252644,-1.21274
-7.85024,0.884479,1.14303,1,1,0,7.85065,-2.19402,-0.0449253,-1.79654
-9.71486,0.87264,1.14303,2,3,0,9.75317,0.39009,-0.436627,4.15565
-7.79359,1,1.14303,1,1,0,9.20918,-0.193397,-2.65403,2.42161
-7.2197,0.803631,1.14303,1,3,0,8.72703,-1.78756,2.73868,-1.27954
-7.57804,0.917094,1.14303,2,3,0,8.24482,-2.03451,-1.82151,-1.61247
-7.39472,1,1.14303,1,1,0,7.63507,-1.91524,1.0936,-1.45928
-7.78637,0.938013,1.14303,1,1,0,7.83183,-2.15808,0.475604,-1.75705
-7.61038,1,1.14303,1,1,0,7.88129,-2.05441,1.16104,-1.63671
-7.99623,0.944701,1.14303,1,1,0,8.06801,-2.27342,0.597637,-1.87982
-6.86788,0.881548,1.14303,1,3,0,8.45397,-0.780324,-2.80932,0.771
-7.1466,0.96365,1.14303,2,3,0,7.14704,-1.72839,0.0464099,-1.19047
-8.59551,0.826048,1.14303,2,3,0,9.11787,-2.57025,-1.61222,-2.14706
-6.82054,1,1.14303,2,3,0,8.12637,-0.849738,2.54907,0.593854
-7.06279,0.920258,1.14303,1,1,0,7.06832,-0.589785,-0.165828,1.28021
-7.06279,0.533591,1.14303,1,1,0,8.11191,-0.589785,2.28482,1.28021
-7.01078,1,1.14303,1,1,0,7.12617,-0.632348,-0.757738,1.16374
-6.81656,1,1.14303,2,3,0,6.9509,-0.856524,-0.817598,0.576794
-6.81143,1,1.14303,1,1,0,6.83417,-0.865601,0.336403,0.554045
-6.76663,0.994044,1.14303,1,3,0,6.84601,-1.22865,0.628499,-0.28298
-6.91264,0.962619,1.14303,2,3,0,7.03013,-1.49464,0.764604,-0.801289
-7.98346,0.76732,1.14303,1,3,0,8.42593,-0.118446,-1.48381,2.64508
-6.82491,1,1.14303,1,3,0,7.57026,-0.842484,-1.92583,0.612143
-6.76203,1,1.14303,1,1,0,6.80509,-0.988029,0.462891,0.255618
-7.9271,0.704214,1.14303,1,3,0,8.48392,-2.23627,1.66455,-1.84152
-7.23266,1,1.14303,1,1,0,7.8097,-1.79763,1.6945,-1.29432
-6.7872,1,1.14303,1,3,0,7.14852,-1.28827,-1.34088,-0.406251
-7.32977,0.894853,1.14303,1,3,0,7.37364,-1.86977,-0.467219,-1.39718
-7.15441,0.962988,1.14303,2,3,0,7.89889,-1.73492,1.92471,-1.20049
-7.77662,0.944623,1.14303,2,3,0,7.78582,-0.200438,0.21401,2.40069
-6.88218,0.962471,1.14303,1,3,0,7.95811,-1.45484,-2.31383,-0.728906
-6.85545,1,1.14303,1,1,0,6.89788,-1.41628,-0.45945,-0.65705
-6.88351,0.993158,1.14303,1,1,0,6.90548,-1.45666,0.33059,-0.732263
-6.88351,0.552186,1.14303,2,3,0,9.98005,-1.45666,3.92533,-0.732263
-6.88351,0.66999,1.14303,1,3,0,8.91854,-1.45666,-3.18217,-0.732263
-9.11286,0.640645,1.14303,1,3,0,9.63124,-2.80193,1.60607,-2.31336
-7.55526,0.94405,1.14303,1,3,0,8.92727,-2.0203,-2.61287,-1.59495
-7.57583,0.996672,1.14303,1,1,0,7.73596,-2.03313,-0.892654,-1.61079
-8.23375,0.909227,1.14303,1,1,0,8.25871,-2.39586,0.352429,-1.99813
-8.13077,1,1.14303,2,3,0,8.4336,-2.34368,1.22755,-1.94917
-8.01046,1,1.14303,1,1,0,8.30723,-2.28098,1.21521,-1.88747
-6.78537,0.874003,1.14303,2,3,0,9.5817,-1.28372,3.7302,-0.396981
-6.81004,0.928897,1.14303,2,3,0,7.2796,-1.33829,1.52856,-0.506504
-7.01176,0.946975,1.14303,2,3,0,7.22717,-1.605,1.03531,-0.992601
-7.2286,0.922364,1.14303,1,3,0,7.70813,-0.47467,1.54471,1.60214
-7.71753,0.83014,1.14303,1,1,0,7.84205,-0.225437,0.787152,2.32654
-7.24563,1,1.14303,1,1,0,7.66951,-0.46414,1.45231,1.63205
-6.74803,1,1.14303,1,3,0,7.13252,-1.10103,1.38318,-0.00543106
-7.08259,0.916225,1.14303,1,3,0,7.15827,-1.67258,-0.613676,-1.10303
-7.15892,0.994819,1.14303,2,3,0,7.21873,-1.73867,-0.545519,-1.20621
-7.96377,0.829925,1.14303,1,3,0,8.77688,-0.125921,-2.01147,2.62273
-8.32221,0.868509,1.14303,1,1,0,8.7388,0.00148099,-1.43977,3.00444
-7.66182,1,1.14303,2,3,0,8.3388,-0.249759,-1.83539,2.25459
-7.13763,1,1.14303,2,3,0,7.50735,-1.72081,-1.35636,-1.1788
-7.84637,0.879313,1.14303,1,1,0,7.84637,-2.19187,-8.57054e-05,-1.7942
-7.62221,1,1.14303,1,1,0,7.92323,-2.06162,-1.22386,-1.6454
-7.62221,0.959622,1.14303,1,1,0,7.95479,-2.06162,-1.28642,-1.6454
-7.3623,0.897599,1.14303,1,3,0,8.70088,-0.396642,-2.58084,1.82543
-7.3623,0.254248,1.14303,1,1,0,9.58755,-0.396642,3.32758,1.82543
-7.42887,0.975019,1.14303,1,1,0,7.6399,-0.36117,1.02473,1.92812
-8.48801,0.662049,1.14303,1,1,0,8.65183,0.0552236,-0.902851,3.16563
-7.61192,1,1.14303,1,1,0,8.38663,-0.27222,-1.9634,2.18835
-6.84461,1,1.14303,2,3,0,7.33944,-0.8122,1.56916,0.689063
-7.42353,0.814673,1.14303,1,1,0,7.4265,-0.363945,-0.121641,1.92006
-6.91367,1,1.14303,1,1,0,7.25841,-0.725927,1.30974,0.913071
-7.31672,0.94131,1.14303,2,3,0,7.31692,-1.86038,-0.0314321,-1.3841
-6.77476,1,1.14303,2,3,0,7.1993,-0.946337,1.45344,0.355466
-6.88344,0.965132,1.14303,1,1,0,6.88431,-0.76078,0.0657321,0.821724
-7.28988,0.938235,1.14303,2,3,0,7.29148,-1.8408,0.0893221,-1.35651
-6.89299,1,1.14303,2,3,0,7.17277,-0.749372,-1.17991,0.851498
-6.89299,0.528894,1.14303,1,1,0,7.97773,-0.749372,2.32328,0.851498
-6.9837,0.968884,1.14303,1,1,0,7.02007,-0.656291,0.425418,1.09888
-7.34856,0.954081,1.14303,2,3,0,7.39527,-0.404211,0.482097,1.80361
-7.34856,0.293623,1.14303,1,3,0,10.4094,-0.404211,3.90261,1.80361
-7.53393,0.931741,1.14303,1,1,0,7.72755,-0.308755,0.981558,2.08102
-7.24432,1,1.14303,1,1,0,7.56917,-0.464942,1.2714,1.62977
-6.90208,1,1.14303,2,3,0,7.16686,-1.48126,1.14784,-0.777151
-6.89981,0.973397,1.14303,2,3,0,7.19566,-1.47834,-1.21331,-0.771853
-6.75508,0.991132,1.14303,1,3,0,6.91593,-1.01992,-0.894645,0.180511
-8.21019,0.685929,1.14303,1,3,0,8.25816,-0.0365272,-0.488596,2.89043
-10.1963,0.463015,1.14303,1,1,0,10.5821,0.501649,1.38562,4.47416
-7.29259,1,1.14303,1,1,0,9.12499,-0.436053,-3.01959,1.71218
-6.80593,0.997768,1.14303,2,3,0,7.37874,-1.33004,-1.68829,-0.490174
-8.02811,0.824742,1.14303,2,3,0,8.28782,-2.29031,-1.1368,-1.89685
-6.75206,0.919356,1.14303,1,3,0,8.15893,-1.03903,-2.64585,0.136052
-7.11075,0.902356,1.14303,1,3,0,7.23318,-1.69766,0.780521,-1.14274
-7.0421,1,1.14303,1,1,0,7.14986,-1.63483,-0.732245,-1.04197
-7.46564,0.960582,1.14303,2,3,0,7.46961,-0.342366,-0.14061,1.98282
-7.56829,0.961343,1.14303,1,1,0,7.81501,-0.292431,-1.10801,2.12891
-7.65287,0.595927,1.14303,1,3,0,9.38784,-2.08013,-2.93822,-1.66748
-6.80679,0.892588,1.14303,2,3,0,8.25359,-0.874144,-2.68314,0.532713
-6.80704,0.909545,1.14303,2,3,0,7.17965,-0.873683,-1.36166,0.533863
-6.80704,0.226204,1.14303,1,3,0,12.1004,-0.873683,5.1322,0.533863
-6.74802,1,1.14303,1,3,0,6.79627,-1.09906,0.489995,-0.00100899
-8.32045,0.650484,1.14303,1,3,0,8.9374,-2.43883,1.75211,-2.03689
-7.30469,0.893056,1.14303,1,3,0,9.60689,-0.42903,3.38462,1.7323
-8.56552,0.61354,1.14303,1,1,0,8.67674,0.0794317,0.74391,3.23817
-7.21197,1,1.14303,1,1,0,8.12165,-0.485146,-2.12757,1.57245
-6.82612,1,1.14303,1,1,0,7.08101,-0.840513,1.1262,0.617122
-6.77333,1,1.14303,1,1,0,6.81167,-0.950422,-0.436749,0.3456
-6.7914,0.955466,1.14303,2,3,0,6.96596,-0.905287,0.931974,0.455583
-6.77043,0.963134,1.14303,2,3,0,6.94823,-0.959091,-0.940614,0.324723
-7.69427,0.835207,1.14303,2,3,0,7.7565,-2.10474,-0.556444,-1.69636
-7.15587,1,1.14303,1,1,0,7.60173,-1.73613,1.4895,-1.20234
-6.74911,0.930017,1.14303,2,3,0,7.68905,-1.06757,-2.16266,0.0703778
-6.74911,0.760685,1.14303,1,3,0,7.51308,-1.06757,1.94974,0.0703778
-9.25674,0.532588,1.14303,1,3,0,9.36659,0.275233,0.73935,3.82053
-7.00535,1,1.14303,1,1,0,8.40974,-0.63704,-2.64351,1.15099
-7.14641,0.983417,1.14303,2,3,0,7.217,-0.528528,-0.592685,1.45032
-6.8054,0.983053,1.14303,1,3,0,7.23576,-1.32897,1.46337,-0.488039
-7.30437,0.873839,1.14303,1,3,0,7.49297,-0.42921,-0.968731,1.73178
-10.8813,0.251135,1.14303,1,1,0,10.9209,0.648088,0.443476,4.87895
-9.57485,1,1.14303,1,1,0,11.3289,0.355993,2.95433,4.05684
-7.05417,1,1.14303,1,1,0,8.62344,-0.596566,-2.79439,1.26156
-7.12589,0.974273,1.14303,1,1,0,7.22132,-0.542876,0.689098,1.41023
-7.12589,0.703537,1.14303,1,1,0,7.76571,-0.542876,-1.78431,1.41023
-7.48454,0.874336,1.14303,1,1,0,7.58076,-0.3329,0.691937,2.01042
-7.48454,0.808318,1.14303,1,1,0,8.03537,-0.3329,1.65558,2.01042
-7.37941,1,1.14303,2,3,0,7.65786,-0.387338,-1.17711,1.8523
-6.94384,0.928827,1.14303,1,3,0,7.74427,-1.53202,-1.99573,-0.867625
-6.77156,1,1.14303,1,3,0,6.9021,-1.24508,0.80595,-0.317373
-8.12772,0.709321,1.14303,1,3,0,8.31497,-0.0654934,-0.965277,2.80359
-6.75198,1,1.14303,1,3,0,7.81785,-1.15822,2.30299,-0.132101
-6.79945,0.822645,1.14303,2,3,0,7.75163,-1.31645,2.17669,-0.463095
-9.99679,0.422329,1.14303,1,3,0,11.3461,-3.16724,2.59117,-2.51499
-9.68671,1,1.14303,1,1,0,10.2497,-3.04245,-1.67381,-2.45346
-7.54825,0.964658,1.14303,1,3,0,9.53329,-2.0159,3.14285,-1.58947
-7.2731,1,1.14303,1,1,0,7.54979,-1.82835,-1.17336,-1.33878
-7.87032,0.903671,1.14303,1,1,0,7.87947,-2.20516,0.213418,-1.80854
-7.18388,1,1.14303,1,1,0,7.74972,-1.75909,1.67798,-1.23716
-7.21303,0.994307,1.14303,1,1,0,7.30495,-1.78233,0.676277,-1.27182
-7.24619,0.99788,1.14303,2,3,0,7.34255,-1.80802,0.692466,-1.30947
-7.04508,1,1.14303,1,1,0,7.23375,-1.63769,0.968929,-1.04664
-6.81765,0.998576,1.14303,1,3,0,6.98989,-1.3529,0.925779,-0.535242
-6.94587,0.96885,1.14303,1,1,0,6.94801,-1.53436,-0.103225,-0.87172
-7.03301,0.953542,1.14303,1,3,0,7.3778,-0.613658,-1.30984,1.2147
-7.53804,0.829069,1.14303,1,1,0,7.59336,-0.306785,0.524673,2.0868
-6.78055,1,1.14303,1,3,0,7.49608,-1.27116,1.88692,-0.3713
-7.01729,0.954021,1.14303,1,3,0,7.02284,-1.61055,0.166164,-1.00186
-6.97455,0.967922,1.14303,2,3,0,7.41212,-1.56625,1.47558,-0.926976
-6.75254,1,1.14303,1,3,0,6.93768,-1.16232,-0.959819,-0.141057
-6.75254,0.947459,1.14303,1,3,0,6.94299,-1.16232,-0.973488,-0.141057
-7.93983,0.736705,1.14303,1,3,0,8.05368,-0.135096,0.752661,2.59533
-8.85505,0.885249,1.14303,2,3,0,9.21774,0.165428,-1.34339,3.49516
-6.91662,1,1.14303,1,3,0,8.92484,-1.49958,3.16114,-0.810138
-6.83097,0.980371,1.14303,2,3,0,7.11017,-1.37676,-1.17866,-0.581648
-6.76633,0.989495,1.14303,2,3,0,6.88215,-0.972352,-0.759148,0.292944
-6.86993,0.967101,1.14303,1,1,0,6.87001,-0.77768,-0.0208131,0.77784
-6.79975,1,1.14303,1,1,0,6.85509,-0.887794,0.524741,0.498784
-7.05509,0.900622,1.14303,2,3,0,7.31298,-1.64718,1.13281,-1.06211
-7.07768,0.998409,1.14303,2,3,0,7.14546,-1.66811,0.580743,-1.09589
-7.41868,0.978479,1.14303,2,3,0,7.43367,-1.93154,-0.273044,-1.48103
-7.44008,0.996301,1.14303,1,1,0,7.57719,-1.94589,-0.826013,-1.49997
-7.1832,1,1.14303,1,1,0,7.43276,-1.75855,-1.11436,-1.23633
-6.74803,1,1.14303,2,3,0,7.15006,-1.09558,1.41437,0.00683814
-7.92376,0.737617,1.14303,1,3,0,7.99718,-0.141313,0.604448,2.57677
-8.97607,0.661365,1.14303,1,1,0,9.32285,0.199556,1.3136,3.59669
-7.48344,0.730921,1.14303,1,3,0,10.4679,-1.97445,-3.85362,-1.53706
-7.20347,1,1.14303,1,1,0,7.4716,-1.77478,-1.15506,-1.26062
-6.77177,1,1.14303,1,3,0,7.12925,-1.24573,1.33372,-0.318723
-6.78196,0.950866,1.14303,2,3,0,7.09386,-1.27495,1.24578,-0.37906
-6.78421,0.999799,1.14303,2,3,0,6.79314,-1.28078,-0.210754,-0.391
-7.00483,0.93873,1.14303,1,3,0,7.1158,-0.637498,-0.743119,1.14975
-7.38243,0.870527,1.14303,1,1,0,7.43537,-0.385708,0.513245,1.85701
-7.829,0.841901,1.14303,1,1,0,8.01362,-0.178904,0.958474,2.46472
-7.54765,1,1.14303,1,1,0,7.98114,-0.302194,1.46868,2.10026
-6.84088,1,1.14303,1,1,0,7.2978,-0.81767,1.50785,0.675101
-6.85836,0.994141,1.14303,1,1,0,6.8856,-0.792941,0.368207,0.73845
-8.14349,0.631494,1.14303,1,3,0,9.18095,-2.3502,-2.27208,-1.9554
-6.91859,1,1.14303,1,3,0,7.99256,-1.502,2.31172,-0.814475
-6.7485,0.998542,1.14303,1,3,0,6.89699,-1.11918,0.859582,-0.0460476
-7.09372,0.912631,1.14303,1,3,0,7.1317,-0.566226,-0.434745,1.3453
-7.9118,0.734025,1.14303,1,1,0,7.97258,-0.145966,-0.549955,2.56288
-6.75115,1,1.14303,1,3,0,7.65582,-1.1516,-2.12169,-0.117645
-7.59578,0.809694,1.14303,1,3,0,7.80341,-2.04546,1.01643,-1.62586
-6.77325,0.893367,1.14303,2,3,0,8.63767,-0.950661,3.04586,0.345023
-6.85435,0.969068,1.14303,1,3,0,6.93567,-1.41459,0.636126,-0.653874
-7.34115,0.875488,1.14303,1,3,0,7.61451,-0.408332,-1.16628,1.79174
-7.30527,1,1.14303,1,1,0,7.5205,-0.428694,-1.0349,1.73326
-7.30527,0.628512,1.14303,1,1,0,8.15404,-0.428694,2.05511,1.73326
-7.0335,0.890777,1.14303,1,3,0,7.85317,-1.62652,-2.01957,-1.02831
-6.74889,0.940814,1.14303,2,3,0,7.54766,-1.12642,-1.99366,-0.0621293
-6.97069,0.942513,1.14303,1,3,0,7.00089,-0.668303,-0.38763,1.06652
-7.95073,0.575151,1.14303,2,3,0,9.08976,-2.24906,-2.38071,-1.85483
-6.96984,1,1.14303,1,3,0,7.79159,-1.56114,-2.02213,-0.918205
-6.80073,0.984274,1.14303,2,3,0,7.11299,-1.3192,-1.24651,-0.468589
-7.16456,0.933236,1.14303,1,3,0,7.17516,-1.74332,0.229746,-1.2133
